bed_time,late,wake_time,sleep_transition,sleep_struggle,night_wake,wake_earlier,wake_earlier_problem,sleep_quality,physical_activity,mental_digital_activity,social_activity,light,temptation_smoking,temptation_eating,temptation_chat,temptation_coffee,temptation_social_media,temptation_internet,temptation_tv,temptation_alcohol,temptation_soft_drink,temptation_cleaning,temptation_shopping,temptation_other,steps,active_minutes,sun_hours,temptation_score,ego_depletion,day_of_week,procrastination_minutes,procrastination_minutes_positive,procrastination_minutes_positive_15by15,procrastination_minutes_positive_four_bins,sleep_transition_minutes_estimated,sleep_minutes,procrastination_minutes_four_day_cumulative_history,procrastination_minutes_three_day_cumulative_history,procrastination_minutes_two_day_cumulative_history,sleep_minutes_four_day_cumulative_history,sleep_minutes_three_day_cumulative_history,sleep_minutes_two_day_cumulative_history,sleep_struggle_four_day_cumulative_history,sleep_struggle_three_day_cumulative_history,sleep_struggle_two_day_cumulative_history,night_wake_four_day_cumulative_history,night_wake_three_day_cumulative_history,night_wake_two_day_cumulative_history,sleep_quality_four_day_cumulative_history,sleep_quality_three_day_cumulative_history,sleep_quality_two_day_cumulative_history,social_activity_four_day_cumulative_history,social_activity_three_day_cumulative_history,social_activity_two_day_cumulative_history,light_four_day_cumulative_history,light_three_day_cumulative_history,light_two_day_cumulative_history,temptation_eating_four_day_cumulative_history,temptation_eating_three_day_cumulative_history,temptation_eating_two_day_cumulative_history,temptation_coffee_four_day_cumulative_history,temptation_coffee_three_day_cumulative_history,temptation_coffee_two_day_cumulative_history,temptation_score_four_day_cumulative_history,temptation_score_three_day_cumulative_history,temptation_score_two_day_cumulative_history,procrastination_minutes_three_days_ago,procrastination_minutes_two_days_ago,procrastination_minutes_one_days_ago,temptation_score_three_days_ago,temptation_score_two_days_ago,temptation_score_one_days_ago,bed_time_three_days_ago,bed_time_two_days_ago,bed_time_one_days_ago,sleep_minutes_three_days_ago,sleep_minutes_two_days_ago,sleep_minutes_one_days_ago,sleep_deficit_change,sleep_deficit_minutes_simple,procrastination_minutes_three_day_weighted_cumulative_history,consent,sex,age,edu,timezone_change,sleep_disorder,nightshift,psy_disorder,wake,young_kids,partn,bptrt_1,bptrt_2,bptrt_3,bptrt_4,bptrt_5,bptrt_6,bptrt_7,bptrt_8,bptrt_9,ats_1,atbr_1,sq_1,sq_2,sq_3,sq_4,sq_5,sq_6,atbr_2,atbr_3,ats_2,ats_3,chron_1,chron_2,chron_3,chron_4,chron_5,chron_6,chron_7,chron_8,sc_1,sc_2,sc_3,sc_4,sc_5,sc_6,sc_7,sc_8,sc_9,sc_10,sc_11,sc_12,sc_13,bptrt_score,ats_score,atbr_score,sq_score,chron_score,sc_score,id,questionnaire_timestamp,late_reason,presleep_description,bed_time_plan_aligned,date
21/04/2017 21:15,1,21/04/2017 06:20,1,1,2,1,3,0,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,8714,5,0.4,0,0,4,15,15,1,1,00:30:00,515,165,135,135,1860,1365,860,2,1,1,3,3,3,7,4,1,6,4,3,5,4,4,0,0,0,0,0,0,2,2,2,30,0,120,0,0,2,18/04/2017 22:00,19/04/2017 21:30,21/04/2017 01:00,495,505,345,-35,100,75,1,1,44,3,0,0,0,0,1,0,1,1,-4,-4,1,0,1,-4,0,-4,0,0,0,0,0,0,1,-4,0,0,-3,-4,0,0,0,0,1,0,0,0,2,-2,-4,-4,-3,3,-2,3,-3,-1,2,-2,-3,-13,-7,0,-3,1,-14,EM11,2017-04-22 13:19:46+02:00,Vakantie planning,"Wandelen, eten, huishouden, computer",21/04/2017 21:00,2017-04-21 13:19:46+02:00
22/04/2017 21:15,1,22/04/2017 06:00,0,0,0,0,0,3,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,15697,31,7.8,0,0,5,15,15,1,1,00:15:00,510,150,150,30,1875,1370,1025,1,1,1,3,3,2,7,4,3,6,5,4,5,5,2,0,0,0,0,0,0,2,2,0,0,120,15,0,2,0,19/04/2017 21:30,21/04/2017 01:00,21/04/2017 21:15,505,345,515,-30,45,46.5,1,1,44,3,0,0,0,0,1,0,1,1,-4,-4,1,0,1,-4,0,-4,0,0,0,0,0,0,1,-4,0,0,-3,-4,0,0,0,0,1,0,0,0,2,-2,-4,-4,-3,3,-2,3,-3,-1,2,-2,-3,-13,-7,0,-3,1,-14,EM11,2017-04-23 11:56:03+02:00,Voorbereiding vakantie,"Eten, huishouden, wandelen, computer, vakantie voorbereidingen",22/04/2017 21:00,2017-04-22 11:56:03+02:00
23/04/2017 23:00,1,23/04/2017 07:00,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6879,1,5.5,0,0,6,60,60,4,2,00:15:00,465,210,90,75,1835,1490,975,1,1,0,3,2,0,7,6,6,8,7,5,5,2,1,0,0,0,0,0,0,2,0,0,120,15,15,2,0,0,21/04/2017 01:00,21/04/2017 21:15,22/04/2017 21:15,345,515,510,15,85,70.5,1,1,44,3,0,0,0,0,1,0,1,1,-4,-4,1,0,1,-4,0,-4,0,0,0,0,0,0,1,-4,0,0,-3,-4,0,0,0,0,1,0,0,0,2,-2,-4,-4,-3,3,-2,3,-3,-1,2,-2,-3,-13,-7,0,-3,1,-14,EM11,2017-04-24 11:09:48+02:00,vrijen:) de laatste keer voor we het klooster in gaan:(,"Wandelen, bad, seks",23/04/2017 22:00,2017-04-23 11:09:48+02:00
09/04/2017 23:15,0,09/04/2017 07:30,1,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4309,0,12.3,0,0,6,,,,,00:30:00,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-10 21:53:22+02:00,,"wandelen, bad, TV",NaT,2017-04-09 21:53:22+02:00
10/04/2017 22:00,0,10/04/2017 07:30,0,0,1,1,1,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,19412,20,5.3,0,0,0,-120,0,0,0,00:15:00,555,,,,,,1020,,,0,,,1,,,3,,,4,,,2,,,0,,,0,,,0,,,,,,0,,,09/04/2017 23:15,,,465,-75,,,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-11 21:58:21+02:00,,"bad, massage, sex",11/04/2017 00:00,2017-04-10 21:58:21+02:00
11/04/2017 22:15,0,11/04/2017 07:30,1,0,1,1,2,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,8.6,0,0,1,-45,0,0,0,00:30:00,525,,,-165,,1545,1080,,0,0,,2,2,,4,2,,6,4,,5,3,,0,0,,0,0,,0,0,,,-120,,0,0,,09/04/2017 23:15,10/04/2017 22:00,,465,555,-45,,,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-12 17:22:12+02:00,,"eten, film kijken, ebook lezen",11/04/2017 23:00,2017-04-11 17:22:12+02:00
12/04/2017 22:15,0,12/04/2017 07:15,2,0,1,0,0,3,2,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,10256,10,0.9,2,0,2,15,15,1,1,01:00:00,480,,-150,-30,2025,1560,1005,0,0,0,3,3,2,7,5,4,7,5,3,5,3,3,0,0,0,0,0,0,2,2,2,,-120,-45,0,0,0,09/04/2017 23:15,10/04/2017 22:00,11/04/2017 22:15,465,555,525,0,0,0,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-13 07:40:53+02:00,,"eten, fietsen, bezoek",12/04/2017 22:00,2017-04-12 07:40:53+02:00
14/04/2017 00:00,1,13/04/2017 09:15,0,0,2,1,1,2,1,2,2,3,0,0,0,0,0,0,0,2,0,0,0,0,5644,1,7.7,2,0,3,60,60,4,2,00:15:00,540,-90,30,75,2100,1545,1020,0,0,0,5,4,3,7,6,5,7,5,3,6,6,3,0,0,0,0,0,0,4,4,4,-120,-45,15,0,0,2,10/04/2017 22:00,11/04/2017 22:15,12/04/2017 22:15,555,525,480,-60,0,58.5,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-14 11:19:12+02:00,TV,"studie, TV",13/04/2017 23:00,2017-04-13 11:19:12+02:00
15/04/2017 00:00,1,14/04/2017 07:00,0,0,0,0,0,2,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,8838,3,2.4,0,0,4,60,60,4,2,00:15:00,405,90,135,120,1950,1425,945,0,0,0,4,3,2,8,7,4,7,5,4,9,6,6,0,0,0,0,0,0,4,4,2,-45,15,60,0,2,2,11/04/2017 22:15,12/04/2017 22:15,14/04/2017 00:00,525,480,540,75,75,93,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-15 07:31:35+02:00,TV,"Studie, TV",14/04/2017 23:00,2017-04-14 07:31:35+02:00
16/04/2017 00:15,1,15/04/2017 08:30,1,1,1,1,1,1,0,2,2,2,0,2,0,0,0,0,2,2,0,0,0,0,4596,2,4.7,6,0,5,75,75,5,3,00:30:00,465,210,195,135,1890,1410,870,1,1,1,4,3,1,8,5,3,7,6,4,8,8,5,2,2,2,0,0,0,10,8,6,15,60,60,2,2,0,12/04/2017 22:15,14/04/2017 00:00,15/04/2017 00:00,480,540,405,15,90,117,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-16 12:25:19+02:00,TV,"Studie, TV",15/04/2017 23:00,2017-04-15 12:25:19+02:00
17/04/2017 01:30,1,16/04/2017 08:00,0,0,1,0,0,2,2,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,14091,15,3.4,2,0,6,90,90,6,3,00:15:00,375,285,225,165,1785,1245,840,1,1,1,4,2,2,7,5,3,8,6,4,11,8,5,2,2,2,0,0,0,10,8,8,60,60,75,2,0,6,14/04/2017 00:00,15/04/2017 00:00,16/04/2017 00:15,540,405,465,105,135,139.5,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-17 11:58:03+02:00,feest,"dansen, fietsen",17/04/2017 00:00,2017-04-16 11:58:03+02:00
17/04/2017 23:15,0,17/04/2017 08:30,1,1,2,1,2,1,0,2,2,3,0,0,0,0,0,0,0,2,0,0,0,0,2467,1,7.4,2,0,0,15,15,1,1,00:30:00,525,240,180,105,1770,1365,900,2,2,1,4,4,3,6,4,3,8,6,4,11,8,6,2,2,0,0,0,0,10,10,4,60,75,90,0,6,2,15/04/2017 00:00,16/04/2017 00:15,17/04/2017 01:30,405,465,375,-45,150,75,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-18 08:47:49+02:00,,"administratie, studie, TV",17/04/2017 23:00,2017-04-17 08:47:49+02:00
19/04/2017 00:00,1,18/04/2017 07:00,0,0,0,0,0,2,0,0,2,3,0,0,0,0,0,2,0,2,0,0,0,2,3942,3,9.2,6,0,1,60,60,4,2,00:15:00,405,240,165,75,1770,1305,930,2,1,1,4,3,2,6,5,3,8,6,4,11,9,6,2,0,0,0,0,0,16,10,8,75,90,15,6,2,2,16/04/2017 00:15,17/04/2017 01:30,17/04/2017 23:15,465,375,525,75,150,85.5,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-19 23:00:22+02:00,TV,"eten, TV, PC",18/04/2017 23:00,2017-04-18 23:00:22+02:00
20/04/2017 00:00,1,19/04/2017 08:00,0,0,0,0,0,2,1,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,6841,5,7.1,2,0,2,30,30,2,1,00:15:00,465,195,105,90,1770,1395,870,1,1,0,3,2,0,7,5,4,6,4,2,11,8,5,0,0,0,0,0,0,12,10,8,90,15,60,2,2,6,17/04/2017 01:30,17/04/2017 23:15,19/04/2017 00:00,375,525,405,15,150,63,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-04-20 11:39:48+02:00,mail,"bad, sex, mail",19/04/2017 23:30,2017-04-19 11:39:48+02:00
20/05/2017 21:30,0,20/05/2017 07:30,0,0,0,0,0,3,1,1,1,3,0,0,0,0,0,0,2,2,0,0,0,2,5599,2,12.3,6,0,5,-150,0,0,0,00:15:00,585,-45,-60,-120,1980,1455,1050,1,0,0,2,0,0,8,7,5,5,3,1,11,8,5,0,0,0,0,0,0,16,14,8,15,60,30,2,6,2,17/04/2017 23:15,19/04/2017 00:00,20/04/2017 00:00,525,405,465,-105,0,0,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-05-21 09:32:32+02:00,,"wandelen, tv, pc",21/05/2017 00:00,2017-05-20 09:32:32+02:00
21/05/2017 22:30,1,21/05/2017 07:00,0,0,1,0,0,2,1,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,9176,19,0.4,2,0,6,30,30,2,1,00:15:00,495,-30,-90,-120,1950,1545,1080,0,0,0,1,1,1,9,7,5,4,2,2,11,8,6,0,0,0,0,0,0,16,10,8,60,30,-150,6,2,6,19/04/2017 00:00,20/04/2017 00:00,20/05/2017 21:30,405,465,585,-15,0,0,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-05-22 09:35:21+02:00,,"eten, tv, pc",21/05/2017 22:00,2017-05-21 09:35:21+02:00
23/05/2017 01:00,1,22/05/2017 08:00,1,1,2,1,2,0,0,2,1,3,0,0,0,0,0,2,0,2,2,0,0,0,3981,9,7.8,6,0,0,120,120,8,3,00:30:00,390,30,0,150,1935,1470,885,1,1,1,3,3,3,7,5,2,3,3,2,11,9,6,0,0,0,0,0,0,16,14,8,30,-150,30,2,6,2,20/04/2017 00:00,20/05/2017 21:30,21/05/2017 22:30,465,585,495,90,90,105,1,0,51,4,0,0,0,0,0,0,0,2,-3,-3,1,1,1,-2,1,-3,1,1,0,1,3,1,1,-2,1,1,-1,-1,-1,1,2,-3,1,-1,-2,1,3,-1,-3,-3,-1,3,-3,2,-1,-3,3,-1,-1,-5,-1,3,4,-3,-6,FT12,2017-05-23 09:38:03+02:00,studie,"studie, bezoek, surfen",22/05/2017 23:00,2017-05-22 09:38:03+02:00
10/04/2017 03:00,1,09/04/2017 14:30,2,1,2,0,0,2,0,3,3,3,2,0,0,0,0,0,0,0,2,0,0,0,5945,1,12.3,4,0,6,,,,,01:00:00,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-150,,,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-10 22:48:09+02:00,,lezen; muziek studiotechniek;,NaT,2017-04-09 22:48:09+02:00
11/04/2017 01:15,0,10/04/2017 12:25,1,0,3,0,0,2,3,0,2,1,2,1,0,0,0,0,0,0,2,0,0,0,22341,33,8.8,5,1,0,-225,0,0,0,00:30:00,640,,,,,,1270,,,1,,,5,,,4,,,5,,,4,,,1,,,0,,,9,,,,,,4,,,10/04/2017 03:00,,,630,-160,,,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-11 01:28:39+02:00,,muziek;seks,11/04/2017 05:00,2017-04-10 01:28:39+02:00
12/04/2017 02:30,0,11/04/2017 12:15,3,1,1,0,0,1,0,2,1,1,2,0,0,0,0,0,0,0,2,0,0,0,3649,3,10.7,4,0,1,-60,0,0,0,01:30:00,495,,,-285,,1765,1135,,2,1,,6,4,,5,3,,6,3,,5,2,,1,1,,0,0,,13,9,,,-225,,4,5,,10/04/2017 03:00,11/04/2017 01:15,,630,640,-15,,,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-12 21:51:36+02:00,,muziek;lezen;seks,12/04/2017 03:30,2017-04-11 21:51:36+02:00
13/04/2017 05:00,0,12/04/2017 13:00,0,0,1,0,0,2,2,1,2,0,2,0,0,0,0,0,0,0,2,0,0,0,11915,7,1.3,4,0,2,180,180,12,3,00:15:00,465,,-105,120,2230,1600,960,2,1,1,7,5,2,7,5,3,8,5,3,5,2,1,1,1,0,0,0,0,17,13,8,,-225,-60,4,5,4,10/04/2017 03:00,11/04/2017 01:15,12/04/2017 02:30,630,640,495,15,15,105,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-13 00:42:19+02:00,vrouwen,film;seks,13/04/2017 02:00,2017-04-12 00:42:19+02:00
14/04/2017 04:30,0,13/04/2017 11:00,2,1,2,1,0,1,2,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,16744,15,7.2,4,0,3,90,90,6,3,01:00:00,330,-15,210,270,1930,1290,795,2,2,1,7,4,3,6,4,3,6,4,3,2,1,0,1,0,0,0,0,0,17,12,8,-225,-60,180,5,4,4,11/04/2017 01:15,12/04/2017 02:30,13/04/2017 05:00,640,495,465,150,165,168,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-14 23:19:56+02:00,,muziek;seks,14/04/2017 03:00,2017-04-13 23:19:56+02:00
15/04/2017 03:30,0,14/04/2017 12:15,3,1,1,0,0,0,1,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,2206,0,4.4,4,0,4,30,30,2,1,01:30:00,435,240,300,120,1725,1230,765,3,2,2,5,4,3,4,3,1,7,6,4,2,1,1,0,0,0,0,0,0,16,12,8,-60,180,90,4,4,4,12/04/2017 02:30,13/04/2017 05:00,14/04/2017 04:30,495,465,330,45,195,111,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-15 00:11:02+02:00,,muziek;lezen,15/04/2017 03:00,2017-04-14 00:11:02+02:00
16/04/2017 03:30,0,15/04/2017 11:45,2,1,2,0,0,1,2,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,12947,5,5.8,4,0,5,30,30,2,1,01:00:00,435,330,150,60,1665,1200,870,3,3,2,6,5,3,4,2,1,9,7,6,2,2,2,0,0,0,0,0,0,16,12,8,180,90,30,4,4,4,13/04/2017 05:00,14/04/2017 04:30,15/04/2017 03:30,465,330,435,45,255,63,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-16 01:20:54+02:00,,muziek;seks;lezen,16/04/2017 03:00,2017-04-15 01:20:54+02:00
18/04/2017 01:00,0,17/04/2017 08:00,1,0,2,0,0,2,2,1,3,1,2,0,0,0,0,0,0,0,2,0,0,0,19361,23,9.4,4,0,0,0,0,0,0,00:30:00,390,120,90,60,1770,1335,900,2,1,0,6,5,3,5,5,4,12,9,6,5,4,3,0,0,0,0,0,0,16,12,8,30,30,60,4,4,4,15/04/2017 03:30,16/04/2017 03:30,17/04/2017 04:00,435,435,510,90,150,36,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-18 02:40:54+02:00,,Kinderen;lezen;huishouden,18/04/2017 01:00,2017-04-17 02:40:54+02:00
19/04/2017 04:30,0,18/04/2017 11:00,1,0,1,0,0,2,2,2,3,0,2,0,0,0,0,0,0,0,2,0,0,0,14363,11,9,4,0,1,90,90,6,3,00:30:00,360,180,150,90,1695,1260,750,1,0,0,6,4,3,7,6,4,12,9,6,4,3,1,0,0,0,0,0,0,16,12,8,30,60,0,4,4,4,16/04/2017 03:30,17/04/2017 04:00,18/04/2017 01:00,435,510,390,120,225,102,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-19 01:41:33+02:00,,muziek;lezen;seks,19/04/2017 03:00,2017-04-18 01:41:33+02:00
20/04/2017 04:30,0,19/04/2017 13:00,2,1,1,0,0,1,0,2,1,0,2,0,0,0,0,0,0,0,2,0,0,0,4682,2,6.3,4,0,2,90,90,6,3,01:00:00,450,240,180,180,1710,1200,810,1,1,1,5,4,2,7,5,3,10,7,4,3,1,0,0,0,0,0,0,0,16,12,8,60,0,90,4,4,4,17/04/2017 04:00,18/04/2017 01:00,19/04/2017 04:30,510,390,360,30,210,135,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-20 03:04:09+02:00,,lezen,20/04/2017 03:00,2017-04-19 03:04:09+02:00
22/04/2017 05:00,0,21/04/2017 14:30,2,1,3,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,2,0,0,0,6904,0,0.7,4,0,4,30,30,2,1,01:00:00,510,180,90,0,1830,1470,1020,3,3,2,7,6,5,4,2,1,10,7,6,1,1,1,0,0,0,0,0,0,16,12,8,90,90,-30,4,4,4,19/04/2017 04:30,20/04/2017 04:30,21/04/2017 03:30,360,450,510,-30,90,33,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-22 04:30:24+02:00,,muziek;lezen,22/04/2017 04:30,2017-04-21 04:30:24+02:00
23/04/2017 04:30,0,22/04/2017 12:00,0,0,1,0,0,3,0,1,3,0,2,0,0,0,0,0,0,0,2,0,0,0,2987,2,6.3,4,0,5,0,0,0,0,00:15:00,435,90,0,30,1905,1455,945,3,2,1,7,6,4,5,4,3,10,9,6,1,1,1,0,0,0,0,0,0,16,12,8,90,-30,30,4,4,4,20/04/2017 04:30,21/04/2017 03:30,22/04/2017 05:00,450,510,510,45,45,9,1,0,54,4,0,1,0,1,1,0,1,3,-3,-2,1,1,3,0,1,-4,3,0,2,1,2,0,4,-2,0,4,-3,-3,-2,3,4,-4,3,-2,-3,4,1,-1,-4,-4,-2,2,-2,1,-2,-1,2,-2,-4,0,-3,4,7,-1,-16,gh93,2017-04-23 02:10:27+02:00,,lezen,23/04/2017 04:30,2017-04-22 02:10:27+02:00
10/04/2017 03:00,1,09/04/2017 10:00,2,1,0,0,1,2,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4733,1,12.3,0,0,6,,,,,01:00:00,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,1,0,28,4,0,0,1,0,0,0,0,4,0,-3,4,1,4,0,2,-1,2,3,0,0,0,0,1,-3,4,4,0,-4,-3,2,3,-4,1,-2,-2,1,1,-2,-1,-4,0,1,0,0,-1,-1,1,-1,-2,11,-2,11,-2,-5,-9,GW98,2017-04-10 00:30:33+02:00,Gamen,Gamen,NaT,2017-04-09 00:30:33+02:00
